cell_id,slot_id,throughput_slot,loss_event,congestion_event
1,20203,30.656,1,0
1,20204,30.656,1,0
1,20205,30.656,1,0
1,20206,27.2,1,0
1,20207,7.992,0,1
1,20208,23.744,1,0
1,20209,6.912,1,1
1,20210,54.4,1,0
1,20211,37.568,1,0
1,20212,6.912,1,1
1,20213,30.656,1,0
1,20214,0.0,1,1
1,20215,37.568,1,0
1,20216,23.744,1,0
1,20217,6.912,1,1
1,20218,6.912,1,1
1,20219,61.312,1,0
1,20220,30.656,1,0
1,20221,30.656,1,0
1,20222,0.0,1,1
1,20223,30.656,1,0
1,20224,30.656,1,0
1,20225,30.656,1,0
1,20226,33.248,1,0
1,20227,0.864,1,1
1,20228,3.456,1,1
1,20229,30.656,1,0
1,20230,30.656,1,0
1,20231,30.656,1,0
1,20232,30.656,1,0
1,20233,6.912,1,1
1,20234,6.912,1,1
1,20235,78.912,1,0
1,20236,188.769,1,0
1,20237,37.28,1,0
1,20238,10.367999999999999,0,1
1,20239,23.744,1,0
1,20240,30.656,1,0
1,20241,30.656,1,0
1,20242,6.912,1,1
1,20243,27.2,1,0
1,20244,41.024,1,0
1,20245,30.656,1,0
1,20246,30.656,1,0
1,20247,23.744,1,0
1,20248,6.912,1,1
1,20249,30.656,1,0
1,20250,30.656,1,0
1,20251,30.656,1,0
1,20252,6.912,1,1
1,20253,23.744,1,0
1,20254,6.912,1,1
1,20255,30.656,1,0
1,20256,6.912,1,1
1,20257,30.656,1,0
1,20258,30.656,1,0
1,20259,2.592,1,1
1,20260,11.232,1,1
1,20261,30.656,1,0
1,20262,54.4,1,0
1,20263,33.248,1,0
1,20264,4.32,1,1
1,20265,6.912,1,1
1,20266,54.4,1,0
1,20267,0.0,1,1
1,20268,30.656,1,0
1,20269,33.248,0,0
1,20270,34.976,1,0
1,20271,30.656,1,0
1,20272,30.656,1,0
1,20273,30.656,1,0
1,20274,6.912,1,1
1,20275,6.912,1,1
1,20276,87.552,1,0
1,20277,57.312,1,0
1,20278,53.984,0,0
1,20279,111.29599999999999,0,0
1,20280,6.912,0,1
1,20281,30.656,0,0
1,20282,30.656,0,0
1,20283,30.656,1,0
1,20284,0.0,1,1
1,20285,30.656,1,0
1,20286,6.912,0,1
1,20287,61.312,0,0
1,20288,30.656,0,0
1,20289,30.656,0,0
1,20290,3.456,0,1
1,20291,34.111999999999995,0,0
1,20292,0.0,0,1
1,20293,30.656,0,0
1,20294,30.656,0,0
1,20295,37.568,0,0
1,20296,30.656,0,0
1,20297,6.912,0,1
1,20298,6.912,0,1
1,20299,30.656,0,0
1,20300,30.656,0,0
1,20301,6.912,0,1
1,20302,30.656,0,0
1,20303,0.0,0,1
1,20304,30.656,0,0
1,20305,30.656,0,0
1,20306,29.792,0,0
1,20307,7.776,0,1
1,20308,30.656,0,0
1,20309,23.744,0,0
1,20310,30.656,0,0
1,20311,30.656,0,0
1,20312,37.568,0,0
1,20313,30.656,0,0
1,20314,6.912,1,1
1,20315,23.744,1,0
1,20316,37.568,1,0
1,20317,0.0,0,1
1,20318,6.912,0,1
1,20319,79.992,0,0
1,20320,222.593,0,0
1,20321,6.912,0,1
1,20322,6.912,0,1
1,20323,30.656,0,0
1,20324,30.656,0,0
1,20325,30.656,0,0
1,20326,27.2,0,0
1,20327,10.367999999999999,0,1
1,20328,0.0,0,1
1,20329,30.656,0,0
1,20330,30.656,0,0
1,20331,30.656,0,0
1,20332,27.2,0,0
1,20333,7.992,0,1
1,20334,23.744,0,0
1,20335,6.912,0,1
1,20336,54.4,0,0
1,20337,37.568,0,0
1,20338,6.912,0,1
1,20339,30.656,0,0
1,20340,0.0,0,1
1,20341,37.568,0,0
1,20342,23.744,0,0
1,20343,6.912,0,1
1,20344,6.912,0,1
1,20345,61.312,1,0
1,20346,30.656,1,0
1,20347,29.792,1,0
1,20348,0.864,0,1
1,20349,30.656,0,0
1,20350,30.656,0,0
1,20351,30.656,0,0
1,20352,30.656,0,0
1,20353,3.456,0,1
1,20354,3.456,0,1
1,20355,30.656,0,0
1,20356,30.656,0,0
1,20357,30.656,0,0
1,20358,30.656,0,0
1,20359,6.912,0,1
1,20360,6.912,0,1
1,20361,78.912,0,0
1,20362,178.68900000000002,0,0
1,20363,47.36,0,0
1,20364,10.367999999999999,0,1
1,20365,23.744,0,0
1,20366,30.656,0,0
1,20367,30.656,0,0
1,20368,6.912,0,1
1,20369,27.2,0,0
1,20370,10.367999999999999,0,1
1,20371,61.312,0,0
1,20372,30.656,0,0
1,20373,23.744,0,0
1,20374,6.912,0,1
1,20375,30.656,0,0
1,20376,30.656,1,0
1,20377,30.656,1,0
1,20378,6.912,1,1
1,20379,23.744,0,0
1,20380,6.912,0,1
1,20381,30.656,0,0
1,20382,6.912,0,1
1,20383,30.656,0,0
1,20384,30.656,0,0
1,20385,0.0,0,1
1,20386,13.824,0,0
1,20387,30.656,0,0
1,20388,54.4,0,0
1,20389,30.656,0,0
1,20390,6.912,0,1
1,20391,6.912,0,1
1,20392,54.4,0,0
1,20393,0.0,0,1
1,20394,30.656,0,0
1,20395,30.656,0,0
1,20396,37.568,0,0
1,20397,30.656,0,0
1,20398,30.656,0,0
1,20399,30.656,0,0
1,20400,6.912,0,1
1,20401,6.912,0,1
1,20402,87.552,0,0
1,20403,57.312,0,0
1,20404,53.984,0,0
1,20405,111.29599999999999,0,0
1,20406,6.912,0,1
1,20407,6.912,1,1
1,20408,30.656,1,0
1,20409,30.656,1,0
1,20410,23.744,0,0
1,20411,30.656,0,0
1,20412,6.912,0,1
1,20413,61.312,0,0
1,20414,30.656,0,0
1,20415,30.656,0,0
1,20416,3.456,0,1
1,20417,34.111999999999995,0,0
1,20418,0.0,0,1
1,20419,30.656,0,0
1,20420,30.656,0,0
1,20421,37.568,0,0
1,20422,30.656,0,0
1,20423,6.912,0,1
1,20424,6.912,0,1
1,20425,30.656,0,0
1,20426,30.656,0,0
1,20427,6.912,0,1
1,20428,30.656,0,0
1,20429,0.0,0,1
1,20430,30.656,0,0
1,20431,30.656,0,0
1,20432,27.2,0,0
1,20433,10.367999999999999,0,1
1,20434,30.656,0,0
1,20435,23.744,0,0
1,20436,30.656,0,0
1,20437,30.656,0,0
1,20438,37.568,1,0
1,20439,30.656,1,0
1,20440,6.912,1,1
1,20441,23.744,0,0
1,20442,36.704,0,0
1,20443,0.864,0,1
1,20444,6.912,0,1
1,20445,79.992,0,0
1,20446,198.849,0,0
1,20447,30.656,0,0
1,20448,6.912,0,1
1,20449,30.656,0,0
1,20450,30.656,0,0
1,20451,30.656,0,0
1,20452,27.2,0,0
1,20453,10.368,1,1
1,20454,0.0,1,1
1,20455,30.656,0,0
1,20456,30.656,1,0
1,20457,30.656,1,0
1,20458,26.336,1,0
1,20459,1.944,1,1
1,20460,30.656,1,0
1,20461,6.912,1,1
1,20462,54.4,1,0
1,20463,36.704,1,0
1,20464,7.776,1,1
1,20465,30.656,1,0
1,20466,0.0,1,1
1,20467,30.656,1,0
1,20468,30.656,1,0
1,20469,6.912,1,1
1,20470,6.912,1,1
1,20471,61.312,1,0
1,20472,30.656,1,0
1,20473,27.2,1,0
1,20474,3.456,1,1
1,20475,30.656,1,0
1,20476,30.656,1,0
1,20477,30.656,1,0
1,20478,30.656,1,0
1,20479,3.456,1,1
1,20480,3.456,1,1
1,20481,30.656,1,0
1,20482,30.656,1,0
1,20483,30.656,1,0
1,20484,30.656,1,0
1,20485,6.912,1,1
1,20486,6.912,0,1
1,20487,78.912,1,0
1,20488,87.552,1,0
1,20489,138.497,1,0
1,20490,10.368,1,1
1,20491,23.744,1,0
1,20492,6.912,1,1
1,20493,54.4,1,0
1,20494,6.912,1,1
1,20495,27.2,1,0
1,20496,10.368,1,1
1,20497,54.4,1,0
1,20498,30.656,1,0
1,20499,30.656,1,0
1,20500,6.912,1,1
1,20501,30.656,1,0
1,20502,30.656,1,0
1,20503,30.656,1,0
1,20504,6.912,1,1
1,20505,23.744,1,0
1,20506,6.912,1,1
1,20507,30.656,1,0
1,20508,6.912,1,1
1,20509,30.656,1,0
1,20510,30.656,1,0
1,20511,0.0,0,1
1,20512,6.912,0,1
1,20513,37.568,0,0
1,20514,54.4,0,0
1,20515,30.656,0,0
1,20516,6.912,0,1
1,20517,6.912,0,1
1,20518,54.4,0,0
1,20519,0.0,0,1
1,20520,30.656,0,0
1,20521,30.656,0,0
1,20522,37.568,0,0
1,20523,30.656,0,0
1,20524,6.912,0,1
1,20525,30.656,0,0
1,20526,30.656,0,0
1,20527,6.912,0,1
1,20528,87.552,0,0
1,20529,57.312,0,0
1,20530,30.240000000000002,0,0
1,20531,111.296,1,0
1,20532,30.656,1,0
1,20533,6.912,1,1
1,20534,30.656,0,0
1,20535,30.656,0,0
1,20536,23.744,0,0
1,20537,30.656,0,0
1,20538,6.912,0,1
1,20539,61.312,0,0
1,20540,30.656,0,0
1,20541,6.912,0,1
1,20542,26.336,0,0
1,20543,11.232,0,1
1,20544,23.744,0,0
1,20545,30.656,0,0
1,20546,30.656,0,0
1,20547,37.568,0,0
1,20548,30.656,0,0
1,20549,6.912,0,1
1,20550,6.912,0,1
1,20551,30.656,0,0
1,20552,27.2,0,0
1,20553,10.367999999999999,0,1
1,20554,30.656,0,0
1,20555,0.0,0,1
1,20556,30.656,0,0
1,20557,30.656,0,0
1,20558,27.2,0,0
1,20559,10.367999999999999,0,1
1,20560,30.656,0,0
1,20561,23.744,0,0
1,20562,6.912,1,1
1,20563,54.4,1,0
1,20564,13.824,1,1
1,20565,30.656,0,0
1,20566,30.656,0,0
1,20567,23.744,0,0
1,20568,34.112,0,0
1,20569,3.456,0,1
1,20570,6.912,0,1
1,20571,79.992,0,0
1,20572,198.849,0,0
1,20573,30.656,0,0
1,20574,6.912,0,1
1,20575,23.744,0,0
1,20576,30.656,0,0
1,20577,30.656,0,0
1,20578,33.248,0,0
1,20579,4.32,0,1
1,20580,6.912,0,1
1,20581,23.744,0,0
1,20582,30.656,0,0
1,20583,30.656,0,0
1,20584,30.656,0,0
1,20585,4.536,0,1
1,20586,30.656,0,0
1,20587,6.912,0,1
1,20588,30.656,0,0
1,20589,57.855999999999995,0,0
1,20590,10.367999999999999,0,1
1,20591,30.656,0,0
1,20592,0.0,0,1
1,20593,30.656,1,0
1,20594,30.656,1,0
1,20595,3.456,1,1
1,20596,10.367999999999999,0,1
1,20597,61.312,0,0
1,20598,30.656,0,0
1,20599,27.2,0,0
1,20600,3.456,0,1
1,20601,30.656,0,0
1,20602,30.656,0,0
1,20603,30.656,0,0
1,20604,30.656,0,0
1,20605,3.456,1,1
1,20606,3.456,1,1
1,20607,30.656,1,0
1,20608,30.656,1,0
1,20609,30.656,1,0
1,20610,30.656,0,0
1,20611,6.912,1,1
1,20612,0.0,1,1
1,20613,75.744,1,0
1,20614,87.552,1,0
1,20615,147.713,1,0
1,20616,4.32,1,1
1,20617,30.656,1,0
1,20618,6.912,1,1
1,20619,54.4,1,0
1,20620,0.0,1,1
1,20621,33.248,1,0
1,20622,4.32,1,1
1,20623,61.312,1,0
1,20624,30.656,1,0
1,20625,30.656,1,0
1,20626,6.912,1,1
1,20627,30.656,0,0
1,20628,30.656,0,0
1,20629,30.656,1,0
1,20630,6.912,1,1
1,20631,23.744,1,0
1,20632,6.912,1,1
1,20633,30.656,1,0
1,20634,6.912,1,1
1,20635,30.656,1,0
1,20636,30.656,1,0
1,20637,0.0,1,1
1,20638,6.912,1,1
1,20639,30.656,1,0
1,20640,61.312,1,0
1,20641,30.656,0,0
1,20642,6.912,1,1
1,20643,6.912,1,1
1,20644,54.4,1,0
1,20645,0.0,1,1
1,20646,30.656,1,0
1,20647,30.656,1,0
1,20648,37.568,1,0
1,20649,30.656,1,0
1,20650,6.912,1,1
1,20651,30.656,1,0
1,20652,30.656,1,0
1,20653,6.912,1,1
1,20654,87.552,1,0
1,20655,57.312,1,0
1,20656,30.240000000000002,1,0
1,20657,111.296,1,0
1,20658,30.656,1,0
1,20659,6.912,0,1
1,20660,30.656,1,0
1,20661,30.656,1,0
1,20662,23.744,1,0
1,20663,30.656,1,0
1,20664,6.912,1,1
1,20665,61.312,1,0
1,20666,30.656,1,0
1,20667,6.912,1,1
1,20668,23.744,1,0
1,20669,13.824,1,1
1,20670,23.744,1,0
1,20671,30.656,1,0
1,20672,30.656,0,0
1,20673,37.568,1,0
1,20674,30.656,1,0
1,20675,6.912,1,1
1,20676,6.912,1,1
1,20677,30.656,1,0
1,20678,27.2,1,0
1,20679,10.367999999999999,1,1
1,20680,30.656,1,0
1,20681,0.0,1,1
1,20682,30.656,1,0
1,20683,30.656,1,0
1,20684,27.2,1,0
1,20685,10.368,1,1
1,20686,30.656,1,0
1,20687,23.744,1,0
1,20688,6.912,1,1
1,20689,54.4,1,0
1,20690,13.824,1,1
1,20691,30.656,1,0
1,20692,30.656,1,0
1,20693,23.744,1,0
1,20694,34.112,1,0
1,20695,3.456,1,1
1,20696,6.912,1,1
1,20697,79.992,1,0
1,20698,198.849,1,0
1,20699,1191.017,1,0
1,20700,7.776,1,1
1,20701,797.894,1,0
1,20702,1707.981,1,0
1,20703,1707.981,0,0
1,20704,1707.981,1,0
1,20705,393.987,1,0
1,20706,6.912,1,1
1,20707,797.894,1,0
1,20708,1707.981,1,0
1,20709,1588.172,1,0
1,20710,1578.9560000000001,1,0
1,20711,520.636,1,0
1,20712,546.7560000000001,1,0
1,20713,652.037,1,0
1,20714,1984.463,1,0
1,20715,3025.4320000000002,1,0
1,20716,10.367999999999999,1,1
1,20717,1191.881,1,0
1,20718,516.1,1,0
1,20719,30.656,1,1
1,20720,675.7810000000001,1,0
1,20721,519.556,1,0
1,20722,10.367999999999999,1,1
1,20723,1191.881,1,0
1,20724,3286.938,1,0
1,20725,1704.525,1,0
1,20726,288003.456,1,0
1,20727,417.731,1,1
1,20728,1707.981,1,0
1,20729,1707.981,1,0
1,20730,1707.981,1,0
1,20731,648.581,1,0
1,20732,132.481,1,1
1,20733,417.731,1,1
1,20734,1588.172,0,0
1,20735,1578.9560000000001,1,0
1,20736,1589.708,1,0
1,20737,910.087,1,0
1,20738,0.0,1,1
1,20739,65.664,1,1
1,20740,87.552,1,1
1,20741,929.351,1,0
1,20742,393.987,1,1
1,20743,30.656,1,1
1,20744,1426.1870000000001,1,0
1,20745,2376.85,1,0
1,20746,387.07500000000005,1,1
1,20747,1611.21,1,0
1,20748,393.987,1,0
1,20749,2383.763,1,0
1,20750,1707.981,1,0
1,20751,288933.831,1,0
1,20752,1168.137,1,0
1,20753,30.656,1,1
1,20754,1707.981,1,0
1,20755,1707.981,1,0
1,20756,1039.112,1,0
1,20757,552.746,1,0
1,20758,1168.137,1,0
1,20759,30.656,1,1
1,20760,1684.237,1,0
1,20761,6.912,1,1
1,20762,30.656,1,1
1,20763,539.844,1,1
1,20764,652.037,1,0
1,20765,804.806,0,0
1,20766,1165.416,1,0
1,20767,30.656,1,1
1,20768,6.912,1,1
1,20769,6.912,1,1
1,20770,54.4,0,1
1,20771,0.0,0,1
1,20772,30.656,0,1
1,20773,30.656,0,1
1,20774,37.568,0,0
1,20775,30.656,0,0
1,20776,6.912,0,1
1,20777,30.656,0,0
1,20778,29.792,0,0
1,20779,7.776,1,1
1,20780,87.552,1,0
1,20781,57.312,1,0
1,20782,30.240000000000002,0,0
1,20783,111.296,0,0
1,20784,29.792,0,0
1,20785,7.776,0,1
1,20786,30.656,0,0
1,20787,30.656,0,0
1,20788,23.744,0,0
1,20789,30.656,0,0
1,20790,6.912,0,1
1,20791,61.312,0,0
1,20792,30.656,0,0
1,20793,6.912,0,1
1,20794,23.744,0,0
1,20795,13.824,0,1
1,20796,23.744,0,0
1,20797,30.656,0,0
1,20798,30.656,0,0
1,20799,37.568,0,0
1,20800,6.912,0,1
1,20801,30.656,0,0
1,20802,6.912,0,1
1,20803,30.656,0,0
1,20804,27.2,0,0
1,20805,10.368,0,1
1,20806,30.656,0,0
1,20807,0.0,0,1
1,20808,30.656,0,0
1,20809,30.656,0,0
1,20810,27.2,1,0
1,20811,3.456,1,1
1,20812,30.656,1,0
1,20813,546.7560000000001,0,0
1,20814,910.087,0,0
1,20815,1879.182,0,0
1,20816,1175.049,0,0
1,20817,1449.931,0,0
1,20818,1707.981,0,0
1,20819,539.844,0,0
1,20820,1707.981,0,0
1,20821,910.087,0,0
1,20822,6.912,0,1
1,20823,79.992,0,0
1,20824,188.769,0,0
1,20825,1198.505,0,0
1,20826,10.367999999999999,0,1
1,20827,668.869,0,0
1,20828,1707.981,0,0
1,20829,1707.981,0,0
1,20830,1707.981,0,0
1,20831,523.0120000000001,0,0
1,20832,6.912,0,1
1,20833,668.869,0,0
1,20834,1707.981,0,0
1,20835,1588.172,0,0
1,20836,1578.9560000000001,0,0
1,20837,649.6610000000001,0,0
1,20838,546.7560000000001,0,0
1,20839,523.0120000000001,0,0
1,20840,1984.463,0,0
1,20841,1707.981,1,0
1,20842,1456.844,1,0
1,20843,1062.856,1,0
1,20844,645.125,0,0
1,20845,6.912,0,1
1,20846,699.5250000000001,0,0
1,20847,390.531,0,1
1,20848,139.393,0,1
1,20849,1062.856,0,0
1,20850,3280.0260000000003,0,0
1,20851,1710.573,0,0
1,20852,288133.34500000003,0,0
1,20853,288.706,0,1
1,20854,1707.981,0,0
1,20855,1707.981,0,0
1,20856,1707.981,0,0
1,20857,777.606,0,0
1,20858,132.481,0,1
1,20859,288.706,0,1
1,20860,1588.172,0,0
1,20861,1578.9560000000001,0,0
1,20862,1589.708,0,0
1,20863,1039.112,0,0
1,20864,0.0,0,1
1,20865,38.592,0,1
1,20866,104.544,0,1
1,20867,810.4060000000001,0,0
1,20868,523.0120000000001,0,1
1,20869,30.656,0,1
1,20870,1297.162,0,0
1,20871,2376.85,0,0
1,20872,387.07500000000005,1,1
1,20873,1611.21,1,0
1,20874,523.0120000000001,1,0
1,20875,2254.7380000000003,0,0
1,20876,1707.981,0,0
1,20877,289039.11199999996,0,0
1,20878,1191.881,0,0
1,20879,6.912,0,1
1,20880,1707.981,0,0
1,20881,1707.981,0,0
1,20882,1062.856,0,0
1,20883,529.0020000000001,0,0
1,20884,1191.881,0,0
1,20885,6.912,0,1
1,20886,1578.9560000000001,0,0
1,20887,135.937,0,1
1,20888,30.656,0,1
1,20889,539.844,0,1
1,20890,652.037,0,0
1,20891,675.7810000000001,0,0
1,20892,3028.888,0,0
1,20893,1707.981,0,0
1,20894,910.087,0,0
1,20895,0.0,0,1
1,20896,1714.893,0,0
1,20897,668.869,0,0
1,20898,1320.906,0,0
1,20899,1611.21,0,0
1,20900,1069.768,0,0
1,20901,1707.981,0,0
1,20902,289426.187,0,0
1,20903,1320.906,1,0
1,20904,1575.5,1,0
1,20905,10.367999999999999,1,1
1,20906,77.47200000000001,0,1
1,20907,67.392,0,1
1,20908,20.16,0,1
1,20909,111.29599999999999,0,1
1,20910,1078.6960000000001,0,0
1,20911,10.367999999999999,0,1
1,20912,1191.881,0,0
1,20913,1589.708,0,0
1,20914,1055.944,0,0
1,20915,1168.1370000000002,0,0
1,20916,1081.288,0,0
1,20917,1714.8940000000002,0,0
1,20918,1707.981,0,0
1,20919,1449.931,0,0
1,20920,797.894,0,0
1,20921,658.9490000000001,0,0
1,20922,668.869,0,0
1,20923,1039.112,0,0
1,20924,1611.21,0,0
1,20925,2899.8630000000003,0,0
1,20926,6.912,0,1
1,20927,289449.93100000004,0,0
1,20928,129.025,0,1
1,20929,30.656,0,1
1,20930,936.423,0,0
1,20931,262.37,0,1
1,20932,930.6949999999999,0,0
1,20933,135.489,0,1
1,20934,975.837,1,0
1,20935,394.88100000000003,1,1
1,20936,33.248,1,1
1,20937,4.32,0,1
1,20938,30.656,0,1
1,20939,30.656,0,1
1,20940,6.912,0,1
1,20941,30.656,0,1
1,20942,37.568,0,1
1,20943,30.656,0,1
1,20944,30.656,0,0
1,20945,23.744,0,0
1,20946,30.656,0,0
1,20947,6.912,0,1
1,20948,6.912,0,1
1,20949,69.912,0,0
1,20950,188.769,0,0
1,20951,47.36,0,0
1,20952,10.367999999999999,0,1
1,20953,23.744,0,0
1,20954,30.656,0,0
1,20955,30.656,0,0
1,20956,30.656,0,0
1,20957,6.912,0,1
1,20958,6.912,0,1
1,20959,23.744,0,0
1,20960,30.656,0,0
1,20961,30.656,0,0
1,20962,30.656,0,0
1,20963,4.536,0,1
1,20964,30.656,0,0
1,20965,0.0,1,1
1,20966,37.568,1,0
1,20967,30.656,1,0
1,20968,30.656,0,0
1,20969,30.656,0,0
1,20970,6.912,0,1
1,20971,6.912,0,1
1,20972,54.4,0,0
1,20973,2.592,0,1
1,20974,4.32,0,1
1,20975,30.656,0,0
1,20976,61.312,0,0
1,20977,30.656,0,0
1,20978,6.912,0,1
1,20979,30.656,0,0
1,20980,30.656,0,0
1,20981,30.656,0,0
1,20982,30.656,0,0
1,20983,3.456,0,1
1,20984,3.456,0,1
1,20985,30.656,0,0
1,20986,30.656,0,0
1,20987,30.656,0,0
1,20988,30.656,0,0
1,20989,6.912,0,1
1,20990,0.0,0,1
1,20991,28.512,0,0
1,20992,97.632,0,0
1,20993,182.273,0,0
1,20994,6.912,0,1
1,20995,30.656,0,0
1,20996,6.912,1,1
1,20997,54.4,1,0
1,20998,0.0,1,1
1,20999,30.656,0,0
1,21000,6.912,0,1
1,21001,61.312,0,0
1,21002,30.656,0,0
1,21003,6.912,0,1
1,21004,30.656,0,0
1,21005,6.912,0,1
1,21006,30.656,0,0
1,21007,30.656,0,0
1,21008,30.656,0,0
1,21009,0.0,0,1
1,21010,30.656,0,0
1,21011,6.912,0,1
1,21012,30.656,1,0
1,21013,6.912,0,1
1,21014,30.656,1,0
1,21015,23.744,1,0
1,21016,6.912,1,1
1,21017,30.656,1,0
1,21018,61.312,1,0
1,21019,30.656,1,0
1,21020,6.912,1,1
1,21021,0.0,1,1
1,21022,37.568,1,0
1,21023,23.744,1,0
1,21024,30.656,1,0
1,21025,30.656,1,0
1,21026,37.568,1,0
1,21027,30.656,1,0
1,21028,6.912,1,1
1,21029,30.656,1,0
1,21030,27.2,1,0
1,21031,10.367999999999999,1,1
1,21032,67.392,1,0
1,21033,77.47200000000001,1,0
1,21034,10.08,1,1
1,21035,111.296,1,0
1,21036,47.36,1,0
1,21037,10.367999999999999,1,1
1,21038,30.656,1,0
1,21039,30.656,1,0
1,21040,23.744,1,0
1,21041,6.912,1,1
1,21042,30.656,1,0
1,21043,37.568,1,0
1,21044,30.656,0,0
1,21045,30.656,1,0
1,21046,23.744,1,0
1,21047,13.824,1,1
1,21048,23.744,1,0
1,21049,6.912,1,1
1,21050,30.656,1,0
1,21051,60.448,1,0
1,21052,7.776,1,1
1,21053,30.656,1,0
1,21054,0.0,1,1
1,21055,30.656,1,0
1,21056,30.656,1,0
1,21057,6.912,1,1
1,21058,30.656,1,0
1,21059,6.912,1,1
1,21060,23.744,1,0
1,21061,30.656,1,0
1,21062,30.656,1,0
1,21063,6.912,1,1
1,21064,30.656,1,0
1,21065,30.656,1,0
1,21066,6.912,1,1
1,21067,1468.363,1,0
1,21068,1327.818,0,0
1,21069,1191.881,0,0
1,21070,1707.981,0,0
1,21071,539.844,0,0
1,21072,1707.981,0,0
1,21073,1168.137,0,0
1,21074,6.912,0,1
1,21075,59.832,0,0
1,21076,87.552,0,0
1,21077,1190.857,0,0
1,21078,139.393,0,0
1,21079,410.819,0,0
1,21080,1707.981,0,0
1,21081,1707.981,0,0
1,21082,1707.981,0,0
1,21083,781.062,0,0
1,21084,6.912,0,1
1,21085,410.819,0,1
1,21086,1707.981,0,0
1,21087,1588.172,0,0
1,21088,1578.9560000000001,0,0
1,21089,907.711,1,0
1,21090,288.706,1,1
1,21091,516.1,1,0
1,21092,1991.375,0,0
1,21093,1707.981,0,0
1,21094,1707.982,0,0
1,21095,804.806,0,0
1,21096,910.087,0,0
1,21097,6.912,0,1
1,21098,441.475,0,1
1,21099,387.07500000000005,0,1
1,21100,393.987,0,1
1,21101,804.806,0,0
1,21102,3286.938,0,0
1,21103,1707.981,0,0
1,21104,288393.987,0,0
1,21105,30.656,0,1
1,21106,1707.981,0,0
1,21107,1707.981,0,0
1,21108,1707.981,0,0
1,21109,1035.656,0,0
1,21110,132.481,0,1
1,21111,30.656,0,1
1,21112,1582.764,0,0
1,21113,1684.237,0,0
1,21114,1589.708,0,0
1,21115,1191.881,0,0
1,21116,0.0,0,1
1,21117,18.432000000000002,0,1
1,21118,107.712,0,1
1,21119,182.273,0,1
1,21120,6.912,1,1
1,21121,30.656,1,1
1,21122,6.912,1,1
1,21123,1725.901,0,0
1,21124,645.125,0,0
1,21125,1449.931,0,0
1,21126,684.291,0,0
1,21127,1996.688,0,0
1,21128,1707.981,0,0
1,21129,289297.16199999995,0,0
1,21130,1191.017,0,0
1,21131,7.776,0,1
1,21132,1449.931,0,0
1,21133,1707.981,0,0
1,21134,1320.906,0,0
1,21135,387.07500000000005,0,0
1,21136,1332.944,0,0
1,21137,7.776,0,1
1,21138,1316.426,0,0
1,21139,392.643,0,1
1,21140,30.656,0,1
1,21141,23.744,0,1
1,21142,6.912,0,1
1,21143,30.656,0,1
1,21144,61.312,0,1
1,21145,30.656,0,1
1,21146,6.048,0,1
1,21147,0.864,0,1
1,21148,37.568,0,0
1,21149,23.744,0,0
1,21150,30.656,0,0
1,21151,30.656,1,0
1,21152,13.824,1,1
1,21153,30.656,1,0
1,21154,30.656,0,0
1,21155,30.656,0,0
1,21156,27.2,0,0
1,21157,10.368,0,1
1,21158,57.312,0,0
1,21159,87.55199999999999,0,0
1,21160,0.0,0,1
1,21161,111.296,0,0
1,21162,57.440000000000005,0,0
1,21163,10.368,0,1
1,21164,23.744,0,0
1,21165,30.656,0,0
1,21166,30.656,0,0
1,21167,6.912,0,1
1,21168,30.656,0,0
1,21169,37.568,0,0
1,21170,30.656,0,0
1,21171,30.656,0,0
1,21172,23.744,0,0
1,21173,6.912,0,1
1,21174,30.656,0,0
1,21175,6.912,0,1
1,21176,30.656,0,0
1,21177,57.855999999999995,0,0
1,21178,10.367999999999999,0,1
1,21179,30.656,0,0
1,21180,0.0,0,1
1,21181,30.656,0,0
1,21182,30.656,1,0
1,21183,6.912,1,1
1,21184,30.656,1,0
1,21185,6.912,0,1
1,21186,23.744,0,0
1,21187,30.656,0,0
1,21188,30.656,0,0
1,21189,6.912,0,1
1,21190,30.656,0,0
1,21191,30.656,0,0
1,21192,6.912,0,1
1,21193,30.656,0,0
1,21194,29.792,0,0
1,21195,38.432,0,0
1,21196,30.656,0,0
1,21197,23.744,0,0
1,21198,6.912,0,1
1,21199,30.656,0,0
1,21200,6.912,0,1
1,21201,49.752,0,0
1,21202,87.55199999999999,0,0
1,21203,167.873,0,0
1,21204,4.32,0,1
1,21205,30.656,0,0
1,21206,30.656,0,0
1,21207,30.656,0,0
1,21208,30.656,0,0
1,21209,6.912,0,1
1,21210,6.912,0,1
1,21211,23.744,0,0
1,21212,30.656,0,0
1,21213,30.656,1,0
1,21214,30.656,1,0
1,21215,4.536,1,1
1,21216,30.656,0,0
1,21217,0.0,0,1
1,21218,30.656,0,0
1,21219,37.568,0,0
1,21220,30.656,0,0
1,21221,30.656,0,0
1,21222,6.912,0,1
1,21223,6.912,0,1
1,21224,54.4,0,0
1,21225,0.0,0,1
1,21226,6.912,0,1
1,21227,30.656,0,0
1,21228,61.312,0,0
1,21229,30.656,0,0
1,21230,6.912,0,1
1,21231,6.912,0,1
1,21232,30.656,0,0
1,21233,30.656,0,0
1,21234,30.656,0,0
1,21235,27.2,0,0
1,21236,3.456,0,1
1,21237,6.912,0,1
1,21238,30.656,0,0
1,21239,30.656,0,0
1,21240,30.656,0,0
1,21241,30.656,0,0
1,21242,0.0,0,1
1,21243,8.352,0,1
1,21244,117.792,1,0
